,CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
4023,05-01-0410-46,05-033,5,62,corporacian del liceo educativo tacnico evangalico s.a.,1a avenida 5-80 zona 4,['78899679'],remy arturo sinay gudiel,herbert vinicio cuevas hurtarte,0,3,2,ABIERTA,1,2,1,ESCUINTLA
4024,05-01-0411-46,05-022,5,62,instituto de educacian diversificada por cooperativa de enseaanza,comuidad agragira san andras osuna.,['54293707'],juan alberto machuca alvarez,carmen daniela illescas garcaa,0,0,0,ABIERTA,1,5,1,ESCUINTLA
4025,05-01-0417-46,05-028,5,62,centro de educacian extraescolar -ceex- departamental,"local 37 y 37 a centro comercial plaza palmeras 1 ave barrio san pedro el pito, zona 2",['79625252'],claudia yadira guzman montepeque de arevalo,ricardo alberto lapez alvarez.,0,2,0,ABIERTA,1,0,8,ESCUINTLA
4026,05-01-0420-46,05-033,5,62,instituto tecnolagico moderno.,"manzana 34, lote 412 zona 3, colonia el mango",['54329507'],remy arturo sinay gudiel,milvia elicena meza alvarez,0,3,2,ABIERTA,1,4,10,ESCUINTLA
4027,05-01-0421-46,05-033,5,62,instituto tacnico ciencias industriales,"2da.calle 3-28, zona 1",['78898879'],remy arturo sinay gudiel,mayron usiel loaiza garcia,0,3,2,ABIERTA,1,4,10,ESCUINTLA
4028,05-01-0423-46,05-033,5,62,liceo preuniversitario ciencia y tecnologaa,6ta. ave. 2-52 zona 1,['79371440'],remy arturo sinay gudiel,silvia yanira melendez aguilar,0,3,2,ABIERTA,1,4,10,ESCUINTLA
4029,05-01-0425-46,05-033,5,62,instituto mixto particular de educacian basica y diversificada alma libertad parez martanez.,"escuela oficial rural mixta gonzalo adolfo santizo, 4ta. avenida 22-04 zona 5 colonia caaaveral 1",['58342002'],remy arturo sinay gudiel,sandra yaneth davila mendoza,0,3,0,ABIERTA,1,4,11,ESCUINTLA
4030,05-01-0427-46,05-033,5,62,instituto de estudios avanzados el saber.,8a. calle 5-42 zona 1,['78893628'],remy arturo sinay gudiel,vivian janeth estavez ragil,0,3,2,ABIERTA,1,4,11,ESCUINTLA
4031,05-01-0429-46,05-033,5,62,colegio de formacian y desarrollo con computacian ralian,2a. calle a 3-50 zona 3 colonia el recreo,['41016519'],remy arturo sinay gudiel,lilian argentina paniagua ajan de castillo,0,3,2,ABIERTA,1,4,10,ESCUINTLA
4032,05-01-0430-46,05-033,5,62,colegio de formacian y desarrollo con computacian ralian,2a. calle a 3-50 zona 3 colonia el recreo,['41016519'],remy arturo sinay gudiel,lilian argentina paniagua ajan,0,3,2,ABIERTA,1,0,3,ESCUINTLA
4033,05-01-0432-46,05-033,5,62,liceo evangalico el eden.,6ta. avenida 13-86 zona 1.,['41261831'],remy arturo sinay gudiel,sandra judith collado solares,0,3,2,ABIERTA,1,4,11,ESCUINTLA
4034,05-01-0434-46,05-033,5,62,colegio integral hispanoamericano,1av. 6-60 zona 4,['58559720'],remy arturo sinay gudiel,maritza collado solares,0,3,2,ABIERTA,1,4,11,ESCUINTLA
4035,05-01-0436-46,05-033,5,62,colegio carrousel.,25 calle 0-09 zona 5 caaaveral iv,['52087048'],remy arturo sinay gudiel,sandra eugenia mendizabal valdez,0,3,0,ABIERTA,1,4,11,ESCUINTLA
4036,05-01-0438-46,05-033,5,62,liceo fuente de vida,lote 158 florido aceituno,['56211051'],remy arturo sinay gudiel,diogenes baudilio figueroa cruz,0,3,0,ABIERTA,1,4,11,ESCUINTLA
4037,05-01-0439-46,05-033,5,62,colegio de formacian y desarrollo con computacian ralian.,2a.calle a 3-50 zona 3 colonia el recreo,['41016519'],remy arturo sinay gudiel,lilian argentina paniagua ajan,0,3,2,ABIERTA,1,4,10,ESCUINTLA
4038,05-01-0442-46,05-033,5,62,colegio internacional future learning center -flc--,km. 60 la felicidad salida a puerto san josa.,['47691929'],remy arturo sinay gudiel,jessica jeannette sagastume hicks,0,3,0,ABIERTA,1,4,11,ESCUINTLA
4039,05-01-0447-46,05-033,5,62,corporacian del liceo educativo tacnico evangalico s.a.,1a avenida 5-80 zona 4,['78899679'],remy arturo sinay gudiel,herbert vinicio cuevas hurtarte,0,3,2,ABIERTA,1,2,12,ESCUINTLA
4040,05-01-0449-46,05-033,5,62,centro educativo el bosque,1a. calle a 4-52 zona 2 colonia el quetzal,['56932945'],remy arturo sinay gudiel,emilsa noema garcaa fuentes,0,3,2,ABIERTA,1,4,11,ESCUINTLA
4041,05-01-0451-46,05-033,5,62,instituto particular mixto de educacian basica y bachilletato por madurez,4a. avenida 15-20 zona 4,['41506887'],remy arturo sinay gudiel,salomon alvarez andrade,0,3,2,ABIERTA,1,4,10,ESCUINTLA
4042,05-01-0453-46,05-033,5,62,colegio hispano-americano hacienda verde,2o callejan y 2a calle granja no. 2 cantan los voladores zona 3,['40133449'],remy arturo sinay gudiel,evelyn susana trabanino rodas,0,3,0,ABIERTA,1,4,11,ESCUINTLA
4043,05-01-0455-46,05-033,5,62,instituto comercial de camputos avanzados,4a. avenida 15-94 sur final,['78898958'],remy arturo sinay gudiel,nilda janethe ibarra barrera,0,3,2,ABIERTA,1,4,9,ESCUINTLA
4044,05-01-0457-46,05-033,5,62,instituto nacional de bachillerato en ciencias y letras por madurez saloman alvarez andrade,4a avenida 15-20 zona 4,['78897815'],remy arturo sinay gudiel,casar benjaman larios castillo,0,2,2,ABIERTA,1,3,1,ESCUINTLA
4045,05-01-0459-46,05-033,5,62,colegio bilingae jardan americano,"3a. calle sector b, lote 21 colonia jacarandas 1, zona 3",['78898449'],remy arturo sinay gudiel,claudia argentina jimanez prado,0,3,2,ABIERTA,1,4,11,ESCUINTLA
4046,05-01-0461-46,05-033,5,62,centro educativo javier cast,6ta. avenida 0-84 zona 4 colonia los naranjales,['56304877'],remy arturo sinay gudiel,silvia lorena cambran rodriguez,0,3,2,ABIERTA,1,4,9,ESCUINTLA
4047,05-01-0463-46,05-033,5,62,instituto oficial mixto de educacian basica y bachillerato por madurez palmeras,granja modelo de rehabilitacian canada con cobertura en alta seguridad km 68.5 carretera a taxisco,['54953504'],remy arturo sinay gudiel,luddin federico alvarez duarte,0,2,2,ABIERTA,1,2,1,ESCUINTLA
4048,05-01-0464-46,05-033,5,62,centro educativo integral marem,aldea guadalupe el zapote,['41937993'],remy arturo sinay gudiel,deniffe raquel cifuentes lapez,0,3,0,ABIERTA,1,4,11,ESCUINTLA
4049,05-01-0465-46,05-033,5,62,centro educativo integral marem,aldea guadalupe el zapote,['41937993'],remy arturo sinay gudiel,deniffe raquel cifuentes lapez,0,3,0,ABIERTA,1,0,3,ESCUINTLA
4050,05-01-0467-46,05-033,5,62,liceo educativo iremar,"calzada concepcian zona 2, colonia la popular",['47701980'],remy arturo sinay gudiel,wendy yanneth escobar,0,3,2,ABIERTA,1,4,11,ESCUINTLA
4051,05-01-0468-46,05-033,5,62,liceo educativo iremar,"calzada concepcian zona 2, colonia la popular",['47701980'],remy arturo sinay gudiel,wendy yanneth escobar,0,3,2,ABIERTA,1,0,3,ESCUINTLA
4052,05-01-0471-46,05-033,5,62,centro educativo banaport,"4a calle seccian c lote b, colonia hunapa, zona 5",['48571381'],remy arturo sinay gudiel,agustina florentina yat tujin,0,3,2,ABIERTA,1,4,11,ESCUINTLA
4053,05-01-0472-46,05-033,5,62,centro educativo banaport,"4 a calle seccian c lote b, colonia hunapa, zona 5",['48571381'],remy arturo sinay gudiel,agustina florentina yat tujin,0,3,2,ABIERTA,1,0,3,ESCUINTLA
4054,05-01-0473-46,05-033,5,62,colegio internacional future learning center flc,km. 60 la felicidad salida a puerto san josa,['47691929'],remy arturo sinay gudiel,jessica jeannette sagastume hicks de tzorin.,0,3,0,ABIERTA,1,0,1,ESCUINTLA
4055,05-01-0475-46,05-033,5,62,liceo espaaol americano,1a avenida 0-06 zona 4 colonia los naranjales,['78897037'],remy arturo sinay gudiel,yarisa ruby samayoa barrios,0,3,2,ABIERTA,1,4,10,ESCUINTLA
4056,05-01-0657-46,05-033,5,62,centro educacional guatemalteco del sur,"3a. avenida 5-52 zona 1 escuintla,",['78894544'],remy arturo sinay gudiel,nidia amarilis galvez chavez,0,3,2,ABIERTA,1,2,1,ESCUINTLA
4057,05-01-0666-46,05-033,5,62,instituto de sistemas en informatica,1a.avenida 5-80 zona 4,"['78880429', '78880419']",remy arturo sinay gudiel,diana paola pereira rodraguez de noriega,0,3,2,ABIERTA,1,5,1,ESCUINTLA
4058,05-01-0721-46,05-033,5,62,instituto comercial de computos avanzados inccav,4 avenida 15-94 sur final,['78892791'],remy arturo sinay gudiel,nilda janethe ibarra barrera,0,3,2,ABIERTA,1,2,1,ESCUINTLA
4059,05-01-0750-46,05-033,5,62,instituto mixto privado diversificado por madurez superacion integral,7a. calle 3-02 zona 1,,remy arturo sinay gudiel,diana paola pereira rodriguez,0,3,2,CERRADA TEMPORALMENTE,1,5,1,ESCUINTLA
4060,05-01-0763-46,05-033,5,62,instituto tecnologico privado de escuintla,"3a. avenida, prolongacion final zona 4, colonia los naranjales",['79625252'],remy arturo sinay gudiel,diana paola pereira rodriguez,0,3,2,CERRADA TEMPORALMENTE,1,2,1,ESCUINTLA
4061,05-01-0840-46,05-033,5,62,instituto nacional de bachillerato en ciencias y letras por madurez salomon alvarez andrade,4a. avenida 15-20 zona 4,['78897815'],remy arturo sinay gudiel,thelma colombina trujillo suazo,0,2,2,CERRADA TEMPORALMENTE,1,3,1,ESCUINTLA
4062,05-01-0907-46,05-033,5,62,colegio mixto la preparatoria,2a. calle 3-50 zona 1,,remy arturo sinay gudiel,diana paola pereira rodriguez,0,3,2,CERRADA TEMPORALMENTE,1,5,1,ESCUINTLA
4063,05-01-1906-46,,5,62,colegio integral la superacion,"6a. calle lote 59, sector c, res. la jacarandas",,,,0,3,2,CERRADA TEMPORALMENTE,1,5,1,ESCUINTLA
4064,05-01-2067-46,05-033,5,62,liceo aplicado en computacion,3a. av. 3-33 zona 1,['78880049'],remy arturo sinay gudiel,,0,3,2,TEMPORAL TITULOS,1,2,1,ESCUINTLA
4065,05-01-2103-46,,5,62,liceo aplicado en computacion,"5a. calle 3-33, zona 1",['78880049'],,,0,3,2,CERRADA TEMPORALMENTE,1,5,1,ESCUINTLA
4066,05-01-2121-46,05-033,5,62,liceo espaaol americano,1era av. 0-06 zona 4 colonia los naranjales,['78897037'],remy arturo sinay gudiel,yarisa ruby samayoa barrios,0,3,2,ABIERTA,1,2,1,ESCUINTLA
4067,05-01-2252-46,05-033,5,62,liceo rafael alvarez ovalle,5a. avenida 6-61 zona 1,['78897868'],remy arturo sinay gudiel,carlos leonel moscoso barrios,0,3,2,CERRADA TEMPORALMENTE,1,2,1,ESCUINTLA
4068,05-01-2253-46,05-033,5,62,liceo rafael alvarez ovalle,5a. avenida 6-61 zona 1,['47107155'],remy arturo sinay gudiel,edgar rafael hurtarte gonzalez,0,3,2,ABIERTA,1,5,1,ESCUINTLA
4069,05-01-2264-46,05-033,5,62,escuela cientifica de informatica,11 calle 5-20 zona 1,['88811488'],remy arturo sinay gudiel,diana paola pereira rodraguez de noriega,0,3,2,TEMPORAL TITULOS,1,2,1,ESCUINTLA
4070,05-01-2265-46,05-033,5,62,escuela cientifica de informatica,11 calle 5-20 zona 1,,remy arturo sinay gudiel,,0,3,2,TEMPORAL TITULOS,1,0,3,ESCUINTLA
4071,05-01-2355-46,05-033,5,62,liceo evangelico tecnico escuintleco,1av. 6-08 zona 4,['78899676'],remy arturo sinay gudiel,silvia honestina hurtarte recinos,0,3,2,CERRADA TEMPORALMENTE,1,0,3,ESCUINTLA
4072,05-01-2405-46,05-033,5,62,centro educativo nuestra seaora del rosario,18 avenida lote 16 seccion a colonia hunapu,['78897837'],remy arturo sinay gudiel,diana paola pereira rodriguez,0,3,2,CERRADA TEMPORALMENTE,1,3,1,ESCUINTLA
4073,05-01-2417-46,25-000,5,62,instituto guatemalteco de educacion radiofonica (iger),,,sonia haydee reyes monterroso,,0,3,2,CERRADA TEMPORALMENTE,1,2,0,ESCUINTLA
4074,05-01-2438-46,05-033,5,62,instituto de educacion diversificada adscrito al iebc,1a. avenida final de colonia rosalinda,,remy arturo sinay gudiel,,0,0,2,CERRADA TEMPORALMENTE,1,5,1,ESCUINTLA
4075,05-01-2511-46,05-033,5,62,escuela normal de educacion fisica,km. 54 carretera al pacifico,['52603239'],remy arturo sinay gudiel,edy misael ardan,0,2,2,ABIERTA,1,0,1,ESCUINTLA
4076,05-01-2540-46,05-033,5,62,liceo espaaol americano,5ta. calle 2-51 zona 1 escuintla,['78897037'],remy arturo sinay gudiel,yarisa ruby samayoa barrios,0,3,2,ABIERTA,1,0,3,ESCUINTLA
4077,05-01-2541-46,05-033,5,62,liceo espaaol americano,5ta. calle 2-51 zona 1 escuintla,['78897037'],remy arturo sinay gudiel,yarisa ruby samayoa barrios,0,3,2,CERRADA TEMPORALMENTE,1,0,3,ESCUINTLA
4078,05-01-2550-46,05-033,5,62,escuela normal intercultural,4a. calle seccian c lote 16 b zona 5 colonia hunapu,['77927478'],remy arturo sinay gudiel,carlos enrique lapez mandez,0,2,2,ABIERTA,0,0,1,ESCUINTLA
4079,05-01-2567-46,05-033,5,62,instituto de computacion informatica,4a. avenida y 2a. calle zona 1,['78895329'],remy arturo sinay gudiel,,0,3,2,CERRADA TEMPORALMENTE,1,5,1,ESCUINTLA
4080,05-01-2568-46,05-033,5,62,instituto de computacion informatica ici,2a. calle 4-09 zona 1,"['78895329', '78895332']",remy arturo sinay gudiel,,0,3,2,CERRADA TEMPORALMENTE,1,2,1,ESCUINTLA
4081,05-01-2569-46,05-033,5,62,instituto de computacion informatica,2a. calle 4-09 zona 1,['78895332'],remy arturo sinay gudiel,,0,3,2,CERRADA TEMPORALMENTE,1,0,3,ESCUINTLA
4082,05-01-2583-46,05-033,5,62,liceo evangelico tecnico escuintleco,1a. av. 6-08,['78893018'],remy arturo sinay gudiel,,0,3,2,CERRADA TEMPORALMENTE,1,0,1,ESCUINTLA
4083,05-01-2658-46,05-033,5,62,instituto de estudios avanzados el saber i.d.e.a.s.,8a. calle 5-42 zona 1,['78893628'],remy arturo sinay gudiel,vivian janeth estavez ragil,0,3,2,ABIERTA,1,2,1,ESCUINTLA
4084,05-01-2660-46,05-033,5,62,cpmi santa familia,6a. calle 1-60 zona 3,['78880221'],remy arturo sinay gudiel,,0,3,2,CERRADA TEMPORALMENTE,1,5,1,ESCUINTLA
4085,05-01-2746-46,05-033,5,62,colegio nuestra seaora de candelaria,3a. avenida a 1-92 zona 1,['59226836'],remy arturo sinay gudiel,ruth lorena arevalo osorio,0,3,2,CERRADA TEMPORALMENTE,1,5,1,ESCUINTLA
4086,05-01-2747-46,05-033,5,62,instituto de estudios avanzados el saber i.d.e.a.s,8a. calle 5-42 zona 1,['78893628'],remy arturo sinay gudiel,vivian janeth estavez ragil,0,3,2,ABIERTA,1,0,3,ESCUINTLA
4087,05-01-2748-46,05-033,5,62,colegio carrousel,"25 calle 0-09 zona 5, colonia caaaveral iv",['52087048'],remy arturo sinay gudiel,sandra eugenia mendizabal valdez,0,3,0,CERRADA TEMPORALMENTE,1,5,3,ESCUINTLA
4088,05-01-2796-46,05-033,5,62,instituto de estudios avanzados el saber ideas (por madurez),8va. calle 5-42 zona 1,['78893628'],remy arturo sinay gudiel,,0,3,2,CERRADA TEMPORALMENTE,1,0,3,ESCUINTLA
4089,05-01-2811-46,05-033,5,62,tecnologico moderno,manzana 34 lote 412 zona 03 colonia el mango,['54547864'],remy arturo sinay gudiel,milvia elicena meza alvarez,0,3,2,ABIERTA,1,2,1,ESCUINTLA
4090,05-01-2812-46,05-033,5,62,tecnologico moderno,"canton puente de palo, lote 34 el chupadero",['78881148'],remy arturo sinay gudiel,mayro rena garcia escobar,0,3,2,CERRADA TEMPORALMENTE,1,0,3,ESCUINTLA
4091,05-01-2813-46,05-033,5,62,tecnologico moderno,"canton puente de palo, lote 34 el chupadero",['30125549'],remy arturo sinay gudiel,mayro rena garcia escobar,0,3,2,CERRADA TEMPORALMENTE,1,0,3,ESCUINTLA
4092,05-01-2815-46,05-033,5,62,instituto de bachillerato en electricidad de escuintla,1a. avenida 1-07 calle principal colonia del ferrocarrilero,['52931075'],remy arturo sinay gudiel,vactor manuel gonzalez cruz,0,2,2,ABIERTA,1,0,1,ESCUINTLA
4093,05-01-2865-46,05-033,5,62,liceo evangelico tecnico escuintleco,1a. avenida 6-08 zona 4,['78202058'],remy arturo sinay gudiel,,0,3,2,CERRADA TEMPORALMENTE,1,0,3,ESCUINTLA
4094,05-01-2899-46,05-033,5,62,colegio izcuintlan,5a. avenida 6-61 zona 1,['59226836'],remy arturo sinay gudiel,ruth lorena arevalo osorio,0,3,2,CERRADA TEMPORALMENTE,1,0,3,ESCUINTLA
4095,05-01-2907-46,05-033,5,62,instituto particular mixto de educacion basica y bachillerato por madurez,4a. avenida 15-20 zona 4,['78200273'],remy arturo sinay gudiel,salomon alvarez andrade,0,3,2,CERRADA TEMPORALMENTE,1,5,3,ESCUINTLA
4096,05-01-2908-46,05-033,5,62,liceo evangelico del nivel medio con orientacion cientifica nazareth,12 calle 2-86 zona 1,,remy arturo sinay gudiel,,0,3,2,CERRADA TEMPORALMENTE,1,5,1,ESCUINTLA
4097,05-01-2968-46,05-033,5,62,instituto de estudios avanzados el saber,8a. calle 5-42 zona 1,['78893628'],remy arturo sinay gudiel,,0,3,2,CERRADA TEMPORALMENTE,1,5,1,ESCUINTLA
4098,05-01-2969-46,05-033,5,62,instituto de estudios avanzados el saber,8a. calle 5-42 zona 1,['78893628'],remy arturo sinay gudiel,vivian janeth estavez ragil,0,3,2,ABIERTA,1,0,1,ESCUINTLA
4099,05-01-3020-46,05-033,5,62,colegio particular mixto santa familia,6a. calle 1-60 zona 3,['78880221'],remy arturo sinay gudiel,bertha alicia zamora portillo,0,3,2,ABIERTA,1,2,1,ESCUINTLA
4100,05-01-3021-46,05-033,5,62,colegio integral hispanoamericano,1a. avenida 6-60 zona 4,['58559720'],remy arturo sinay gudiel,maritza collado solares,0,3,2,CERRADA TEMPORALMENTE,1,0,3,ESCUINTLA
4101,05-01-3024-46,05-033,5,62,liceo cristiano preuniversitario betel,11 calle 5-20 zona 1,"['78881148', '78891068']",remy arturo sinay gudiel,,0,3,2,CERRADA TEMPORALMENTE,1,0,3,ESCUINTLA
4102,05-01-3025-46,05-033,5,62,liceo cristiano preuniversitario betel,6ta avenida 2-52 zona 1,['54547864'],remy arturo sinay gudiel,lily beatriz orellana sarceao,0,3,2,CERRADA TEMPORALMENTE,1,0,3,ESCUINTLA
4103,05-01-3026-46,05-033,5,62,liceo cristiano preuniversitario betel,6ta avenida 2-52 zona 1,['54547864'],remy arturo sinay gudiel,lily beatriz orellana sarceao,0,3,2,CERRADA TEMPORALMENTE,1,2,1,ESCUINTLA
4104,05-01-3031-46,05-033,5,62,colegio integral hispanoamericano,1a. avenida 6-60 zona 4,['58559720'],remy arturo sinay gudiel,maritza collado solares,0,3,2,ABIERTA,1,0,3,ESCUINTLA
4105,05-01-3057-46,05-033,5,62,instituto comercial de computos avanzados,4a. avenida 15-94 sur final,['78892791'],remy arturo sinay gudiel,nilda janethe ibarra barrera,0,3,2,ABIERTA,1,5,1,ESCUINTLA
4106,05-01-3098-46,05-033,5,62,instituto particular mixto ciencia y desarrollo,cabecera municipal,,remy arturo sinay gudiel,,0,3,2,TEMPORAL TITULOS,1,0,7,ESCUINTLA
4107,05-01-3111-46,05-033,5,62,instituto tecnico experimental del sur,1a. 2-38 zona 3,['78892497'],remy arturo sinay gudiel,,0,3,2,CERRADA TEMPORALMENTE,1,2,1,ESCUINTLA
4108,05-02-0001-46,05-007,5,280,instituto particular mixto istmania,4a. calle 4-59 zona 1,['78821862'],juan francisco godoy davila,,0,3,2,CERRADA TEMPORALMENTE,1,3,1,ESCUINTLA
4109,05-02-0002-46,05-007,5,280,centro educativo privado mixto maria luisa,1ra. calle del bilboa lote 17 a,['78822709'],juan francisco godoy davila,miriam elizabeth cardenas sifontes,0,3,2,ABIERTA,1,5,1,ESCUINTLA
4110,05-02-0023-46,05-007,5,280,instituto nacional de educacion diversificada,microparcelamiento el naranjo microparcelamiento el naranjo,['54942966'],juan francisco godoy davila,endreina wendala gonzalez lara de valdaz,0,2,0,ABIERTA,1,5,1,ESCUINTLA
4111,05-02-0024-46,05-007,5,280,instituto nacional de educacion diversificada,5a. avenida 2-251 calzada 15 de septiembre zona 1,,juan francisco godoy davila,,0,2,2,CERRADA TEMPORALMENTE,1,0,3,ESCUINTLA
4112,05-02-0031-46,05-028,5,280,instituto tecnico de capacitacion y productividad -intecap-,km. 93 carretera ca-2 a mazatenango,['78280100'],claudia yadira guzman montepeque de arevalo,carlos guillermo custodio linares,0,3,2,CERRADA TEMPORALMENTE,1,0,1,ESCUINTLA
4113,05-02-0032-46,05-007,5,280,colegio particular mixto sagrado corazan,4ta. avenida norte 1ra. calle a lotificacian el bilbao,['77746400'],juan francisco godoy davila,maraa dolores parez tuchan,0,3,2,ABIERTA,1,0,1,ESCUINTLA
4114,05-02-0034-46,05-007,5,280,liceo mixto san josa,1a. calle 1-64 zona 1,['78825138'],juan francisco godoy davila,ligia mirtala balcarcel siliazar,0,3,2,ABIERTA,1,5,1,ESCUINTLA
4115,05-02-0037-46,05-007,5,280,instituto de formacian cualificada (i.f.c.),2da. avenida 1-60 zona 1,['78821598'],juan francisco godoy davila,nestor rolando lemus posadas,0,3,2,CERRADA TEMPORALMENTE,1,0,3,ESCUINTLA
4116,05-02-0038-46,05-007,5,280,instituto de formacian cualificada (i.f.c.),2da. avenida 1-60 zona 1,['78821598'],juan francisco godoy davila,nestor rolando lemus posadas,0,3,2,CERRADA TEMPORALMENTE,1,0,3,ESCUINTLA
4117,05-02-0041-46,05-033,5,280,instituto de computacion informatica,4a. avenida 5-55 zona 1,['78822518'],remy arturo sinay gudiel,julieta cordero sanchez,0,3,2,CERRADA TEMPORALMENTE,1,0,3,ESCUINTLA
4118,05-02-0043-46,05-007,5,280,colegio mixto cotzumalguapa,calzada 15 de septiembre 5-250,['78826174'],juan francisco godoy davila,maria josefa rosado lara,0,3,2,CERRADA TEMPORALMENTE,1,2,1,ESCUINTLA
4119,05-02-0044-46,05-007,5,280,colegio mixto cotzumalguapa,calzada 15 de septiembre 5-250,['78826174'],juan francisco godoy davila,maria josefa rosado lara,0,3,2,CERRADA TEMPORALMENTE,1,5,1,ESCUINTLA
4120,05-02-0045-46,05-007,5,280,liceo mixto san jose,1ra. calle 1-64 zona 1,['78825138'],juan francisco godoy davila,ligia balcarcel siliezar de paiz,0,3,2,CERRADA TEMPORALMENTE,1,2,1,ESCUINTLA
4121,05-02-0047-46,05-007,5,280,colegio particular mixto sagrado corazan,4ta. avenida norte 1ra. calle a lotificacian el bilbao,['77746400'],juan francisco godoy davila,maraa dolores parez tuchan,0,3,2,ABIERTA,1,0,1,ESCUINTLA
4122,05-02-0050-46,05-007,5,280,centro educativo integral glo-a-miel,3ra avenida norte 0-47 zona 1,['78825713'],juan francisco godoy davila,hilda gabriela guzman per,0,3,2,CERRADA TEMPORALMENTE,1,0,3,ESCUINTLA
4123,05-02-0051-46,05-007,5,280,centro educativo integral glo-a-miel,3ra avenida norte 0-47 zona 1,['78825713'],juan francisco godoy davila,hilda gabriela guzman per,0,3,2,CERRADA TEMPORALMENTE,1,5,1,ESCUINTLA
4124,05-02-0052-46,05-007,5,280,instituto municipal de educacion diversificada,5a calle 2-251 calzada 15 de septiembre,['50651038'],juan francisco godoy davila,lisbeth anala salan castillo,0,1,2,ABIERTA,1,5,1,ESCUINTLA
